node_name,MCC,DMNC,MNC,Degree,EPC,BottleNeck,EcCentricity,Closeness,Radiality,Betweenness,Stress,ClusteringCoefficient
GlymaFiskIII.17G202800.1.p,3.0,0.0,1.0,3.0,16.045,1.0,0.06427,1075.49048,10.29007,4412.37301,3.1163219E8,0.0,
GlymaFiskIII.17G195000.1.p,17.0,0.0,1.0,17.0,576.894,1.0,0.07498,1518.85931,11.82984,119392.73293,4.3002553044E10,0.0,
GlymaFiskIII.17G194700.1.p,6.0,0.0,1.0,6.0,108.915,6.0,0.07498,1237.5355,10.95584,17974.73109,2.3495792366E10,0.0,
jgi|PhapaK8108|7407855|fgenesh1_pm.tig00022215_5584_#_1,4.0,0.0,1.0,4.0,24.87,3.0,0.06921,1045.34327,10.14655,230.45743,1.330404124E9,0.0,
jgi|PhapaK8108|3142272|estExt_Genewise1.C_tig00031253_57210078,4.0,0.0,1.0,4.0,21.853,1.0,0.06921,1045.34327,10.14655,230.45743,1.330404124E9,0.0,
jgi|PhapaK8108|7407088|fgenesh1_pm.tig00012622_4139_#_3,2.0,0.0,1.0,2.0,13.247,1.0,0.06921,1027.44085,10.05652,0.33333,2.0,0.0,
GlymaFiskIII.17G194600.1.p,1.0,0.0,1.0,1.0,28.416,1.0,0.07498,1131.53994,10.60503,0.0,0.0,0.0,
GlymaFiskIII.17G192400.1.p,5.0,0.0,1.0,5.0,267.348,1.0,0.08997,1418.76508,11.53294,3922.34875,3.0070787774E10,0.0,
GlymaFiskIII.17G191200.1.p,5.0,0.0,1.0,5.0,1.864,1.0,0.06427,911.87946,9.37448,2496.57143,3.174797076E9,0.0,
GlymaFiskIII.17G185700.2.p,2.0,0.0,1.0,2.0,141.897,1.0,0.07498,1221.66609,10.89837,0.02273,2.0,0.0,
GlymaFiskIII.17G185700.1.p,2.0,0.0,1.0,2.0,145.08,1.0,0.07498,1221.66609,10.89837,0.02273,2.0,0.0,
GlymaFiskIII.17G184800.5.p,2.0,0.0,1.0,2.0,37.224,1.0,0.07498,1197.01291,10.83024,229.95404,3.81365142E8,0.0,
GlymaFiskIII.17G184800.4.p,2.0,0.0,1.0,2.0,40.594,1.0,0.07498,1197.01291,10.83024,229.95404,3.81365142E8,0.0,
GlymaFiskIII.17G184800.3.p,2.0,0.0,1.0,2.0,34.043,1.0,0.07498,1197.01291,10.83024,229.95404,3.81365142E8,0.0,
GlymaFiskIII.17G184800.2.p,2.0,0.0,1.0,2.0,38.76,1.0,0.07498,1197.01291,10.83024,229.95404,3.81365142E8,0.0,
GlymaFiskIII.17G184800.1.p,2.0,0.0,1.0,2.0,33.489,1.0,0.07498,1197.01291,10.83024,229.95404,3.81365142E8,0.0,
GlymaFiskIII.17G179200.1.p,119.0,0.0,1.0,119.0,1695.208,132.0,0.08997,1710.35714,12.12866,146953.97644,1.882978862674E12,0.0,
GlymaFiskIII.17G177300.2.p,2.0,0.0,1.0,2.0,33.856,1.0,0.07498,1150.65581,10.71531,0.1,2.0,0.0,
GlymaFiskIII.17G177300.1.p,2.0,0.0,1.0,2.0,29.448,1.0,0.07498,1150.65581,10.71531,0.1,2.0,0.0,
GlymaFiskIII.17G177200.3.p,12.0,0.0,1.0,12.0,817.424,1.0,0.08179,1709.15444,12.20938,33670.59519,1.1575337888E10,0.0,
GlymaFiskIII.17G177200.2.p,12.0,0.0,1.0,12.0,858.104,1.0,0.08179,1709.15444,12.20938,33670.59519,1.1575337888E10,0.0,
GlymaFiskIII.17G177200.1.p,12.0,0.0,1.0,12.0,855.061,1.0,0.08179,1709.15444,12.20938,33670.59519,1.1575337888E10,0.0,
GlymaFiskIII.17G175800.1.p,7.0,0.0,1.0,7.0,383.853,4.0,0.08179,1440.63777,11.60765,4826.99686,7.298861366E9,0.0,
jgi|PhapaK8108|11393831|fgenesh1_kg.tig00031846_6138_#_620_#_evgtrinTRINITY_DN200792c2_g1_i3_92747,22.0,0.0,1.0,22.0,401.657,3.0,0.07498,1173.79062,10.7138,26352.28571,7.9017592702E10,0.0,
GlymaFiskIII.17G175000.1.p,2.0,0.0,1.0,2.0,1.158,1.0,6.2E-4,5.0,0.002,0.28571,2.0,0.0,
GlymaFiskIII.17G170000.1.p,3.0,0.0,1.0,3.0,102.024,3.0,0.08179,1237.05808,10.97061,239.65495,2.2218362E7,0.0,
jgi|PhapaK8108|3120001|e_gw1.5959.22.1,6.0,0.0,1.0,6.0,166.43,4.0,0.07498,1309.90765,11.26519,1422.39637,1.1050903E8,0.0,
jgi|PhapaK8108|3107420|e_gw1.2846.21.1,13.0,0.0,1.0,13.0,103.879,10.0,0.07498,1236.77587,11.00277,1427.86658,1.148649E8,0.0,
GlymaFiskIII.17G169100.1.p,8.0,0.0,1.0,9.0,35.18,3.0,0.06921,1115.26247,10.5317,10744.71693,2.118993882E9,0.0,
jgi|PhapaK8108|11636985|estExt_fgenesh1_pg.C_tig00032047_62880001,4.0,0.0,1.0,4.0,26.982,3.0,0.06921,1199.02134,10.90426,7006.13017,8.9820698E7,0.0,
jgi|PhapaK8108|11632791|estExt_fgenesh1_pg.C_tig00013333_42960001,4.0,0.0,1.0,4.0,25.12,1.0,0.06921,1199.02134,10.90426,7006.13017,8.9820698E7,0.0,
GlymaFiskIII.17G163200.1.p,10.0,0.0,1.0,10.0,474.128,36.0,0.07498,1399.22363,11.51926,40305.14717,1.39731813276E11,0.0,
jgi|PhapaK8108|3112665|e_gw1.4438.7.1,38.0,0.0,1.0,43.0,338.147,34.0,0.06921,1234.97282,10.9453,158694.68694,4.73371842332E11,0.0,
jgi|PhapaK8108|3112114|e_gw1.4261.10.1,38.0,0.0,1.0,38.0,314.214,1.0,0.06921,1234.97282,10.9453,144660.19194,4.04321735148E11,0.0,
GlymaFiskIII.17G160800.1.p,28.0,0.0,1.0,28.0,1376.595,13.0,0.08997,1795.98056,12.35879,35361.36015,5.202953246E9,0.0,
GlymaFiskIII.17G158200.1.p,3.0,0.0,1.0,3.0,256.698,1.0,0.07498,1358.7763,11.40625,619.42877,1.00364418E8,0.0,
GlymaFiskIII.17G158100.2.p,2.0,0.0,1.0,2.0,108.078,1.0,0.07498,1250.88077,11.07213,71.26846,5137098.0,0.0,
GlymaFiskIII.17G158100.1.p,2.0,0.0,1.0,2.0,113.592,1.0,0.07498,1250.88077,11.07213,71.26846,5137098.0,0.0,
GlymaFiskIII.17G156800.1.p,2.0,0.0,1.0,2.0,99.932,1.0,0.07498,1250.88077,11.07213,71.26846,5137098.0,0.0,
GlymaFiskIII.17G156000.2.p,2.0,0.0,1.0,2.0,165.819,1.0,0.07498,1323.90173,11.32416,0.42578,10948.0,0.0,
GlymaFiskIII.17G156000.1.p,2.0,0.0,1.0,2.0,198.751,1.0,0.07498,1323.90173,11.32416,0.42578,10948.0,0.0,
GlymaFiskIII.17G151900.1.p,3.0,0.0,1.0,3.0,26.587,1.0,0.08179,1139.21331,10.5908,653.03701,4.5910052126E10,0.0,
GlymaFiskIII.17G147000.1.p,2.0,0.0,1.0,2.0,47.446,1.0,0.07498,1042.13384,10.09552,75.55717,3.9605866E7,0.0,
GlymaFiskIII.17G145100.1.p,28.0,0.0,1.0,28.0,1403.047,2.0,0.08997,1816.00397,12.35879,11990.28243,5.278643968E9,0.0,
GlymaFiskIII.17G145000.4.p,5.0,0.0,1.0,5.0,225.447,3.0,0.08179,1444.80126,11.713,18993.26154,3.8810613804E10,0.0,
jgi|PhapaK8108|8758201|fgenesh1_kg.tig00004406_1764_#_912_#_evgsoapSoap_21_scaffold104513_162300,23.0,0.0,1.0,23.0,223.294,2.0,0.07498,1193.38113,10.85692,58043.17683,2.22602045776E11,0.0,
GlymaFiskIII.17G145000.3.p,5.0,0.0,1.0,5.0,209.96,1.0,0.08179,1444.80126,11.713,18993.26154,3.8810613804E10,0.0,
GlymaFiskIII.17G145000.2.p,5.0,0.0,1.0,5.0,220.809,1.0,0.08179,1444.80126,11.713,18993.26154,3.8810613804E10,0.0,
GlymaFiskIII.17G145000.1.p,5.0,0.0,1.0,5.0,203.892,1.0,0.08179,1444.80126,11.713,18993.26154,3.8810613804E10,0.0,
GlymaFiskIII.17G144800.5.p,5.0,0.0,1.0,5.0,216.783,1.0,0.08179,1444.80126,11.713,18993.26154,3.8810613804E10,0.0,
GlymaFiskIII.17G144800.4.p,5.0,0.0,1.0,5.0,241.111,1.0,0.08179,1444.80126,11.713,18993.26154,3.8810613804E10,0.0,
GlymaFiskIII.17G144800.3.p,5.0,0.0,1.0,5.0,215.937,1.0,0.08179,1444.80126,11.713,18993.26154,3.8810613804E10,0.0,
GlymaFiskIII.17G144800.2.p,5.0,0.0,1.0,5.0,248.557,1.0,0.08179,1444.80126,11.713,18993.26154,3.8810613804E10,0.0,
GlymaFiskIII.17G144800.1.p,5.0,0.0,1.0,5.0,227.075,1.0,0.08179,1444.80126,11.713,18993.26154,3.8810613804E10,0.0,
GlymaFiskIII.17G143700.3.p,1.0,0.0,1.0,1.0,131.403,1.0,0.08179,1335.45722,11.33127,0.0,0.0,0.0,
GlymaFiskIII.17G143700.2.p,1.0,0.0,1.0,1.0,99.387,1.0,0.08179,1335.45722,11.33127,0.0,0.0,0.0,
GlymaFiskIII.17G143700.1.p,1.0,0.0,1.0,1.0,114.406,1.0,0.08179,1335.45722,11.33127,0.0,0.0,0.0,
GlymaFiskIII.17G142900.1.p,38.0,0.0,1.0,39.0,1506.008,1.0,0.08997,1826.38294,12.38287,17969.33339,5.639274312E9,0.0,
GlymaFiskIII.17G142600.1.p,38.0,0.0,1.0,39.0,1540.894,1.0,0.08997,1826.38294,12.38287,17969.33339,5.639274312E9,0.0,
GlymaFiskIII.17G142300.1.p,35.0,0.0,1.0,36.0,1501.293,1.0,0.08997,1824.38294,12.38205,17277.70721,5.477063214E9,0.0,
GlymaFiskIII.17G141400.1.p,11.0,0.0,1.0,11.0,474.707,1.0,0.08179,1456.14293,11.59424,52150.72458,6.5313230798E10,0.0,
GlymaFiskIII.17G140900.1.p,2.0,0.0,1.0,2.0,1.174,2.0,0.05623,781.70396,8.29989,25226.37033,3.92119497688E11,0.0,
jgi|PhapaK8108|9281697|fgenesh1_kg.tig00007283_2660_#_2233_#_evgvelvOases_121_Loc3713t1_21777,14.0,0.0,1.0,14.0,2.001,1.0,0.05293,708.20561,7.44162,38223.11817,1.9238593626E10,0.0,
jgi|PhapaK8108|343464|CE343463_15353,11.0,0.0,1.0,11.0,13.57,4.0,0.05998,888.64006,9.18498,76467.50776,1.550361845666E12,0.0,
GlymaFiskIII.17G140800.1.p,110.0,0.0,1.0,110.0,1695.208,11.0,0.08179,1633.80245,11.97432,72748.58726,1.4441748578E11,0.0,
GlymaFiskIII.17G139300.3.p,3.0,0.0,1.0,3.0,15.201,1.0,0.06427,1075.49048,10.29007,4412.37301,3.1163219E8,0.0,
GlymaFiskIII.17G139300.2.p,3.0,0.0,1.0,3.0,26.179,1.0,0.06427,1075.49048,10.29007,4412.37301,3.1163219E8,0.0,
GlymaFiskIII.17G139300.1.p,3.0,0.0,1.0,3.0,12.212,1.0,0.06427,1075.49048,10.29007,4412.37301,3.1163219E8,0.0,
GlymaFiskIII.17G138600.2.p,6.0,0.0,1.0,6.0,469.953,12.0,0.08997,1637.41746,12.07885,44300.74277,4.8358786238E10,0.0,
GlymaFiskIII.17G138600.1.p,6.0,0.0,1.0,6.0,446.036,1.0,0.08997,1637.41746,12.07885,44300.74277,4.8358786238E10,0.0,
GlymaFiskIII.17G137500.1.p,1.0,0.0,1.0,1.0,4.658,1.0,0.06921,954.52856,9.68615,0.0,0.0,0.0,
jgi|PhapaK8108|3054270|gw1.5817.7.1,14.0,0.0,1.0,14.0,48.23,10.0,0.07498,1131.4211,10.58574,96497.28342,4.2598586412E10,0.0,
GlymaFiskIII.17G137400.1.p,158.0,0.0,1.0,158.0,1695.208,1.0,0.08997,1954.08889,12.50929,48952.45185,2.5245405874E11,0.0,
GlymaFiskIII.17G136000.1.p,2.0,0.0,1.0,2.0,1.292,5.0,0.06921,970.62236,9.7376,3085.17647,5.259589776E10,0.0,
jgi|PhapaK8108|3151156|estExt_Genewise1Plus.C_tig00001485_6080003,31.0,0.0,1.0,31.0,18.346,33.0,0.07498,1158.31158,10.63609,419526.0,1.188667289296E12,0.0,
GlymaFiskIII.17G135800.2.p,3.0,0.0,1.0,3.0,50.556,9.0,0.06427,1118.30116,10.50379,5655.75635,5.23451444E9,0.0,
GlymaFiskIII.17G135800.1.p,3.0,0.0,1.0,3.0,56.724,1.0,0.06427,1118.30116,10.50379,5655.75635,5.23451444E9,0.0,
GlymaFiskIII.17G130400.1.p,34.0,0.0,1.0,34.0,1484.635,1.0,0.09997,1797.64603,12.35386,20165.47206,5.1932174336E10,0.0,
GlymaFiskIII.17G126700.1.p,8.0,0.0,1.0,8.0,357.821,52.0,0.08179,1440.0096,11.65471,102606.89923,1.03805715654E11,0.0,
GlymaFiskIII.17G126100.1.p,3.0,0.0,1.0,3.0,106.81,58.0,0.08179,1403.38662,11.52638,159285.57853,4.00142497442E11,0.0,
GlymaFiskIII.17G125100.1.p,1.0,0.0,1.0,1.0,1.139,1.0,0.00137,14.83333,0.00877,0.0,0.0,0.0,
GlymaFiskIII.17G124500.2.p,24.0,0.0,1.0,24.0,1273.834,15.0,0.09997,1757.51587,12.24851,77373.64599,7.419323685E10,0.0,
jgi|PhapaK8108|8462252|fgenesh1_kg.tig00003150_1281_#_2226_#_evgvelvOases_21_Loc1662t4_106426,9.0,0.0,1.0,9.0,490.516,5.0,0.08997,1350.63611,11.35166,52578.41667,1.80927459764E11,0.0,
GlymaFiskIII.17G124500.1.p,24.0,0.0,1.0,24.0,1220.421,1.0,0.09997,1757.51587,12.24851,77373.64599,7.419323685E10,0.0,
GlymaFiskIII.17G124400.1.p,3.0,0.0,1.0,3.0,108.341,1.0,0.07498,1295.82482,11.28913,2036.44979,7.1715042E7,0.0,
GlymaFiskIII.17G124300.8.p,2.0,0.0,1.0,2.0,161.259,1.0,0.07498,1221.66609,10.89837,0.02273,2.0,0.0,
GlymaFiskIII.17G124300.7.p,2.0,0.0,1.0,2.0,149.58,1.0,0.07498,1221.66609,10.89837,0.02273,2.0,0.0,
GlymaFiskIII.17G124300.6.p,2.0,0.0,1.0,2.0,165.154,1.0,0.07498,1221.66609,10.89837,0.02273,2.0,0.0,
GlymaFiskIII.17G124300.5.p,2.0,0.0,1.0,2.0,181.131,1.0,0.07498,1221.66609,10.89837,0.02273,2.0,0.0,
GlymaFiskIII.17G124300.4.p,2.0,0.0,1.0,2.0,161.092,1.0,0.07498,1221.66609,10.89837,0.02273,2.0,0.0,
GlymaFiskIII.17G124300.3.p,2.0,0.0,1.0,2.0,168.74,1.0,0.07498,1221.66609,10.89837,0.02273,2.0,0.0,
GlymaFiskIII.17G124300.2.p,2.0,0.0,1.0,2.0,166.286,1.0,0.07498,1221.66609,10.89837,0.02273,2.0,0.0,
GlymaFiskIII.17G124300.1.p,2.0,0.0,1.0,2.0,151.897,1.0,0.07498,1221.66609,10.89837,0.02273,2.0,0.0,
GlymaFiskIII.17G124200.1.p,3.0,0.0,1.0,3.0,169.28,5.0,0.07498,1247.30415,10.99907,379.32556,1.21687821E9,0.0,
jgi|PhapaK8108|3119763|e_gw1.5928.20.1,12.0,0.0,1.0,12.0,347.83,3.0,0.06921,1247.68414,11.03396,10905.26848,4.63948204E8,0.0,
GlymaFiskIII.17G123400.1.p,15.0,0.0,1.0,16.0,660.571,1.0,0.08179,1602.97468,12.05833,143637.78417,4.4628432672E10,0.0,
GlymaFiskIII.17G120500.3.p,4.0,0.0,1.0,4.0,170.591,1.0,0.07498,1370.23867,11.4555,10449.79567,5.88272467E9,0.0,
GlymaFiskIII.17G120500.2.p,4.0,0.0,1.0,4.0,168.68,1.0,0.07498,1370.23867,11.4555,10449.79567,5.88272467E9,0.0,
GlymaFiskIII.17G120500.1.p,4.0,0.0,1.0,4.0,138.549,1.0,0.07498,1370.23867,11.4555,10449.79567,5.88272467E9,0.0,
GlymaFiskIII.17G119600.1.p,1.0,0.0,1.0,1.0,1.065,1.0,3.4E-4,2.5,0.00137,0.0,0.0,0.0,
jgi|PhapaK8108|11146072|fgenesh1_kg.tig00031575_5959_#_249_#_evgsoapSoap_91_scaffold6587_66707,4.0,0.0,1.0,4.0,1.239,5.0,6.8E-4,4.0,0.00188,12.0,12.0,0.0,
GlymaFiskIII.17G119200.2.p,12.0,0.0,1.0,12.0,880.813,9.0,0.08997,1660.86786,12.08241,8829.95457,8.31563502E8,0.0,
jgi|PhapaK8108|11636360|estExt_fgenesh1_pg.C_tig00031716_60540003,41.0,0.0,1.0,41.0,703.977,12.0,0.08997,1414.87619,11.53171,20614.44723,9.6225434E8,0.0,
GlymaFiskIII.17G119200.1.p,12.0,0.0,1.0,12.0,872.061,1.0,0.08997,1660.86786,12.08241,8829.95457,8.31563502E8,0.0,
GlymaFiskIII.17G112200.1.p,1.0,0.0,1.0,1.0,1.132,1.0,0.06921,1057.23841,10.22112,0.0,0.0,0.0,
GlymaFiskIII.17G111900.1.p,31.0,0.0,1.0,31.0,1323.576,40.0,0.09997,1823.225,12.37466,277353.29804,7.11547560546E11,0.0,
GlymaFiskIII.17G105000.5.p,2.0,0.0,1.0,2.0,1.173,1.0,8.2E-4,6.5,0.00239,0.2,2.0,0.0,
GlymaFiskIII.17G105000.4.p,2.0,0.0,1.0,2.0,1.186,1.0,8.2E-4,6.5,0.00239,0.2,2.0,0.0,
GlymaFiskIII.17G105000.3.p,2.0,0.0,1.0,2.0,1.215,1.0,8.2E-4,6.5,0.00239,0.2,2.0,0.0,
GlymaFiskIII.17G105000.2.p,2.0,0.0,1.0,2.0,1.197,1.0,8.2E-4,6.5,0.00239,0.2,2.0,0.0,
GlymaFiskIII.17G105000.1.p,2.0,0.0,1.0,2.0,1.169,1.0,8.2E-4,6.5,0.00239,0.2,2.0,0.0,
GlymaFiskIII.17G104100.1.p,1.0,0.0,1.0,1.0,69.225,1.0,0.07498,1155.38784,10.68384,0.0,0.0,0.0,
GlymaFiskIII.17G102900.1.p,34.0,0.0,1.0,34.0,1462.624,23.0,0.09997,1822.12262,12.367,65480.3711,5.6952190914E10,0.0,
GlymaFiskIII.17G100300.1.p,25.0,0.0,1.0,25.0,1348.94,1.0,0.08997,1752.12698,12.23784,6362.83049,2.478919394E9,0.0,
GlymaFiskIII.17G097900.4.p,23.0,0.0,1.0,23.0,927.987,8.0,0.08179,1459.47623,11.62598,34730.20031,1.94370897E10,0.0,
jgi|PhapaK8108|3121082|e_gw1.6031.44.1,15.0,0.0,1.0,15.0,646.911,1.0,0.07498,1176.41367,10.73022,39.32608,714610.0,0.0,
jgi|PhapaK8108|3116918|e_gw1.5750.5.1,19.0,0.0,1.0,19.0,720.044,1.0,0.08179,1279.05357,11.15108,2375.41435,3.96967582E8,0.0,
jgi|PhapaK8108|3114624|e_gw1.5184.1.1,15.0,0.0,1.0,15.0,701.282,1.0,0.07498,1176.41367,10.73022,39.32608,714610.0,0.0,
jgi|PhapaK8108|3112392|e_gw1.4337.11.1,19.0,0.0,1.0,19.0,783.043,1.0,0.08179,1279.05357,11.15108,2375.41435,3.96967582E8,0.0,
jgi|PhapaK8108|3105382|e_gw1.2329.5.1,19.0,0.0,1.0,19.0,758.099,1.0,0.08179,1279.05357,11.15108,2375.41435,3.96967582E8,0.0,
jgi|PhapaK8108|11759037|MIX111434_4_60,19.0,0.0,1.0,19.0,719.81,1.0,0.08179,1279.05357,11.15108,2375.41435,3.96967582E8,0.0,
jgi|PhapaK8108|11664942|MIX17339_5_54,19.0,0.0,1.0,19.0,771.941,1.0,0.08179,1279.05357,11.15108,2375.41435,3.96967582E8,0.0,
GlymaFiskIII.17G097900.3.p,23.0,0.0,1.0,23.0,934.591,1.0,0.08179,1459.47623,11.62598,34730.20031,1.94370897E10,0.0,
GlymaFiskIII.17G097900.2.p,23.0,0.0,1.0,23.0,932.952,1.0,0.08179,1459.47623,11.62598,34730.20031,1.94370897E10,0.0,
GlymaFiskIII.17G097900.1.p,23.0,0.0,1.0,23.0,936.583,1.0,0.08179,1459.47623,11.62598,34730.20031,1.94370897E10,0.0,
GlymaFiskIII.17G095900.1.p,31.0,0.0,1.0,31.0,1443.452,3.0,0.08997,1794.97937,12.33416,18154.88169,3.480528334E9,0.0,
GlymaFiskIII.17G095300.1.p,7.0,0.0,1.0,7.0,378.597,1.0,0.07498,1401.26847,11.5168,9732.08899,2.0570939332E10,0.0,
GlymaFiskIII.17G092600.1.p,17.0,0.0,1.0,17.0,1000.715,1.0,0.08997,1664.22421,12.15328,64537.34064,7.069999522E9,0.0,
GlymaFiskIII.17G089800.1.p,2.0,0.0,1.0,2.0,26.38,1.0,0.08179,1162.05455,10.73036,354.25204,9.0688356E7,0.0,
GlymaFiskIII.17G089500.3.p,3.0,0.0,1.0,3.0,4.032,1.0,0.06427,935.03809,9.44644,144.44588,1.322491702E9,0.0,
jgi|PhapaK8108|7405764|fgenesh1_pm.tig00006242_2359_#_1,56.0,0.0,1.0,56.0,27.757,63.0,0.06921,1098.1094,10.25163,680277.87903,7.753144039585999E12,0.0,
jgi|PhapaK8108|3108809|e_gw1.3219.3.1,56.0,0.0,1.0,56.0,32.756,52.0,0.06921,1098.1094,10.25163,680277.87903,7.753144039585999E12,0.0,
GlymaFiskIII.17G089500.2.p,3.0,0.0,1.0,3.0,5.675,1.0,0.06427,935.03809,9.44644,144.44588,1.322491702E9,0.0,
GlymaFiskIII.17G089500.1.p,4.0,0.0,1.0,4.0,6.031,35.0,0.06427,946.45476,9.45848,21856.84088,5.1023620655E11,0.0,
GlymaFiskIII.17G089100.2.p,2.0,0.0,1.0,2.0,4.639,1.0,0.06921,1004.91571,9.96691,937.42857,2.5037309706E10,0.0,
GlymaFiskIII.17G089100.1.p,2.0,0.0,1.0,2.0,7.855,1.0,0.06921,1004.91571,9.96691,937.42857,2.5037309706E10,0.0,
GlymaFiskIII.17G088500.1.p,2.0,0.0,1.0,2.0,18.15,1.0,0.08179,1162.05455,10.73036,354.25204,9.0688356E7,0.0,
GlymaFiskIII.17G088400.5.p,6.0,0.0,1.0,6.0,455.967,1.0,0.08997,1472.96746,11.70287,1527.84651,1.105829218E9,0.0,
GlymaFiskIII.17G088400.4.p,6.0,0.0,1.0,6.0,426.406,1.0,0.08997,1472.96746,11.70287,1527.84651,1.105829218E9,0.0,
GlymaFiskIII.17G088400.3.p,6.0,0.0,1.0,6.0,449.263,1.0,0.08997,1472.96746,11.70287,1527.84651,1.105829218E9,0.0,
GlymaFiskIII.17G088400.2.p,6.0,0.0,1.0,6.0,468.373,1.0,0.08997,1472.96746,11.70287,1527.84651,1.105829218E9,0.0,
GlymaFiskIII.17G088400.1.p,6.0,0.0,1.0,6.0,471.757,1.0,0.08997,1472.96746,11.70287,1527.84651,1.105829218E9,0.0,
GlymaFiskIII.17G086400.1.p,4.0,0.0,1.0,4.0,166.99,15.0,0.08179,1340.64888,11.3414,25153.56401,1.3129841288E10,0.0,
GlymaFiskIII.17G083200.1.p,7.0,0.0,1.0,7.0,165.683,8.0,0.07498,1171.75144,10.71996,1472.12311,3.057961482E9,0.0,
jgi|PhapaK8108|759868|CE759867_4018,33.0,0.0,1.0,33.0,225.508,30.0,0.06921,1108.2187,10.41362,590.66984,1.81079608E8,0.0,
jgi|PhapaK8108|11775610|MIX128007_6782_33,33.0,0.0,1.0,33.0,240.254,1.0,0.06921,1108.2187,10.41362,590.66984,1.81079608E8,0.0,
jgi|PhapaK8108|3093780|e_gw1.215.1.1,35.0,0.0,1.0,35.0,241.707,5.0,0.07498,1134.97168,10.53484,58813.02131,3.3035139174E10,0.0,
GlymaFiskIII.17G082800.2.p,9.0,0.0,1.0,9.0,731.883,1.0,0.08997,1671.49563,12.08679,2311.92313,1.83517244E8,0.0,
GlymaFiskIII.17G082800.1.p,32.0,0.0,1.0,32.0,1449.461,1.0,0.08997,1800.83968,12.32759,14389.15844,3.89587769E9,0.0,
GlymaFiskIII.17G082700.4.p,4.0,0.0,1.0,4.0,174.309,1.0,0.08179,1373.18701,11.40351,301.47795,7.12703066E8,0.0,
GlymaFiskIII.17G082700.3.p,3.0,0.0,1.0,3.0,133.735,1.0,0.08179,1209.6263,10.89536,21.25345,1.3104134E7,0.0,
GlymaFiskIII.17G082700.2.p,6.0,0.0,1.0,6.0,362.937,1.0,0.08179,1594.62229,11.9445,3292.71694,4.059661852E9,0.0,
GlymaFiskIII.17G082700.1.p,6.0,0.0,1.0,6.0,404.812,1.0,0.08179,1594.62229,11.9445,3292.71694,4.059661852E9,0.0,
GlymaFiskIII.17G081100.2.p,1.0,0.0,1.0,1.0,1.094,1.0,0.05623,684.70201,7.294,0.0,0.0,0.0,
GlymaFiskIII.17G081100.1.p,1.0,0.0,1.0,1.0,1.079,1.0,0.05623,684.70201,7.294,0.0,0.0,0.0,
GlymaFiskIII.17G075200.1.p,6.0,0.0,1.0,6.0,386.979,1.0,0.08179,1254.72356,11.08281,371.62908,4.7155724E7,0.0,
GlymaFiskIII.17G074800.4.p,1.0,0.0,1.0,1.0,1.183,1.0,0.05623,770.95996,8.21041,0.0,0.0,0.0,
GlymaFiskIII.17G074800.3.p,1.0,0.0,1.0,1.0,1.162,1.0,0.05623,770.95996,8.21041,0.0,0.0,0.0,
GlymaFiskIII.17G074800.2.p,1.0,0.0,1.0,1.0,1.145,1.0,0.05623,770.95996,8.21041,0.0,0.0,0.0,
GlymaFiskIII.17G074800.1.p,1.0,0.0,1.0,1.0,1.162,1.0,0.05623,770.95996,8.21041,0.0,0.0,0.0,
GlymaFiskIII.17G071700.1.p,1.0,0.0,1.0,1.0,1.097,1.0,5.5E-4,4.0,0.00172,0.0,0.0,0.0,
GlymaFiskIII.17G064900.1.p,13.0,0.0,1.0,13.0,611.954,91.0,0.08179,1594.10166,11.94641,347365.94007,2.87692932044E11,0.0,
GlymaFiskIII.17G064300.1.p,11.0,0.0,1.0,11.0,30.286,7.0,0.06921,1074.04375,10.214,45025.97933,3.8116570502E10,0.0,
jgi|PhapaK8108|8703762|fgenesh1_kg.tig00004162_1666_#_861_#_evgvelvOases_91_Loc5729t15_20374,4.0,0.0,1.0,4.0,6.672,3.0,0.06427,912.23525,9.31523,13147.18182,6.352762724E9,0.0,
jgi|PhapaK8108|3115317|e_gw1.5524.1.1,2.0,0.0,1.0,2.0,4.618,1.0,0.06427,910.90192,9.31469,0.18182,2.0,0.0,
jgi|PhapaK8108|3070202|gw1.5816.39.1,2.0,0.0,1.0,2.0,1.442,1.0,0.06427,910.90192,9.31469,0.18182,2.0,0.0,
jgi|PhapaK8108|11763988|MIX116385_876_44,4.0,0.0,1.0,4.0,4.973,1.0,0.06427,912.23525,9.31523,13147.18182,6.352762724E9,0.0,
GlymaFiskIII.17G061300.1.p,5.0,0.0,1.0,5.0,1.901,1.0,0.06427,911.87946,9.37448,2496.57143,3.174797076E9,0.0,
GlymaFiskIII.17G061200.2.p,10.0,0.0,1.0,10.0,512.966,1.0,0.08179,1415.3513,11.49874,14805.42027,1.49615492E9,0.0,
GlymaFiskIII.17G061200.1.p,12.0,0.0,1.0,12.0,584.041,1.0,0.08179,1418.56797,11.50148,17384.72135,2.102595672E9,0.0,
GlymaFiskIII.17G058900.3.p,3.0,0.0,1.0,3.0,227.721,1.0,0.08179,1418.2338,11.57645,76.87882,3677374.0,0.0,
GlymaFiskIII.17G058900.2.p,3.0,0.0,1.0,3.0,244.476,1.0,0.08179,1418.2338,11.57645,76.87882,3677374.0,0.0,
GlymaFiskIII.17G058900.1.p,3.0,0.0,1.0,3.0,242.532,1.0,0.08179,1418.2338,11.57645,76.87882,3677374.0,0.0,
